580,490,9W8541,KLM Royal Dutch Airlines,1234567,0815,0830
580,1,9W8947,KLM Royal Dutch Airlines,345,0820,0940
580,495,9W8971,KLM Royal Dutch Airlines,14567,0820,0830
580,495,9W8971,KLM Royal Dutch Airlines,123456,0820,0830
580,495,9W8971,KLM Royal Dutch Airlines,23,0825,0835
580,1,9W8947,KLM Royal Dutch Airlines,26,0825,0945
580,1,9W8947,KLM Royal Dutch Airlines,1,0825,0940
580,521,9W8714,KLM Royal Dutch Airlines,123456,0825,0845
580,521,9W8714,KLM Royal Dutch Airlines,1234567,0825,0845
580,521,9W8714,KLM Royal Dutch Airlines,13456,0825,0845
580,521,9W8714,KLM Royal Dutch Airlines,123456,0825,0845
580,490,9W8541,KLM Royal Dutch Airlines,1234567,0825,0840
580,490,9W8541,KLM Royal Dutch Airlines,1234567,0835,0850
580,490,9W8541,KLM Royal Dutch Airlines,1234567,0835,0850
580,521,9W8713,KLM Royal Dutch Airlines,1234567,0835,0845
580,521,9W8713,KLM Royal Dutch Airlines,1234567,0835,0845
580,521,9W8714,KLM Royal Dutch Airlines,7,0835,0855
580,1,9W8839,KLM Royal Dutch Airlines,7,0835,1030
580,174,9W8987,KLM Royal Dutch Airlines,12345,0835,0900
580,174,9W8987,KLM Royal Dutch Airlines,12345,0835,0900
580,174,9W8987,KLM Royal Dutch Airlines,12345,0835,0900
580,174,9W8987,KLM Royal Dutch Airlines,12345,0835,0900
580,174,9W8987,KLM Royal Dutch Airlines,12345,0835,0900
580,174,9W8987,KLM Royal Dutch Airlines,12345,0835,0900
580,174,9W8987,KLM Royal Dutch Airlines,12345,0835,0900
580,174,9W8987,KLM Royal Dutch Airlines,12345,0835,0900
580,174,9W8987,KLM Royal Dutch Airlines,2345,0835,0900
580,1,9W8006,Delta Airlines,1234567,0835,1212
580,1,9W8006,Delta Airlines,1234567,0835,1209
580,174,9W8987,KLM Royal Dutch Airlines,1,0840,0900
580,495,9W8971,KLM Royal Dutch Airlines,123456,0840,0850
580,495,9W8971,KLM Royal Dutch Airlines,13456,0840,0850
580,495,9W8971,KLM Royal Dutch Airlines,123456,0840,0850
580,1,9W8839,KLM Royal Dutch Airlines,6,0840,1035
580,1,9W8839,KLM Royal Dutch Airlines,6,0845,1040
580,1,9W8854,KLM Royal Dutch Airlines,6,0845,1025
580,1,9W8515,KLM Royal Dutch Airlines,123456,0845,1045
580,1,9W8515,KLM Royal Dutch Airlines,123456,0845,1045
580,1,9W8515,KLM Royal Dutch Airlines,123456,0845,1045
580,1,9W8515,KLM Royal Dutch Airlines,6,0845,1045
580,1,9W8854,KLM Royal Dutch Airlines,1234567,0850,1030
580,1435,9W4979,Air France,1234567,0850,1000
580,1435,9W4979,Air France,123456,0850,1000
580,1435,9W4979,Air France,123456,0850,1000
580,1,9W8848,KLM Royal Dutch Airlines,3,0855,1100
580,1,9W8848,KLM Royal Dutch Airlines,46,0855,1055
580,1,9W8854,KLM Royal Dutch Airlines,23,0855,1045
580,1,9W8839,KLM Royal Dutch Airlines,123457,0855,1050
580,1,9W8839,KLM Royal Dutch Airlines,12345,0855,1050
580,1,9W8825,KLM Royal Dutch Airlines,1234567,0900,0955
580,1,9W8825,KLM Royal Dutch Airlines,1234567,0900,0955
